"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","L2 Compression Ratio","","0.00","0.00","0.00"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","L2 Compression Input Sectors","sector","0.00","0.00","0.00"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","L2 Hit Rate","%","75.33","75.33","75.33"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","Mem Pipes Busy","%","16.47","16.47","16.47"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Block Limit SM","block","16.00","16.00","16.00"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Block Limit Registers","block","1.00","1.00","1.00"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Block Limit Shared Mem","block","8.00","8.00","8.00"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Block Limit Warps","block","6.00","6.00","6.00"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Theoretical Active Warps per SM","warp","8.00","8.00","8.00"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Theoretical Occupancy","%","16.67","16.67","16.67"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Achieved Occupancy","%","12.45","12.45","12.45"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Achieved Active Warps Per SM","warp","5.98","5.98","5.98"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","PM Sampling","Maximum Buffer Size","Mbyte","8.13","8.13","8.13"
"39412","Vera.exe","127.0.0.1","ShadeKernelHWSSWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, const Material *, const MediumHWSS *, LightBVH, RayHWSS *, unsigned int, FrameBufferHWSS, EnvMapHWSS, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","PM Sampling","Maximum Sampling Interval","us","1.00","1.00","1.00"
