"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Scheduler Statistics","Issued Warp Per Scheduler","","0.39","0.39","0.39"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Scheduler Statistics","No Eligible","%","60.97","60.97","60.97"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Scheduler Statistics","Active Warps Per Scheduler","warp","5.24","5.24","5.24"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.60","0.60","0.60"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Source Counters","Branch Instructions Ratio","%","0.09","0.09","0.09"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Source Counters","Branch Instructions","inst","6,007,238.00","6,007,238.00","6,007,238.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Source Counters","Branch Efficiency","%","67.41","67.41","67.41"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Source Counters","Avg. Divergent Branches","branches","13,998.15","13,998.15","13,998.15"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Tile Statistics","Block Size (Chosen by Compiler)","","256.00","256.00","256.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Tile Statistics","#Thread Blocks Launched","","781.00","781.00","781.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Tile Statistics","#Tile Blocks Specified","","781.00","781.00","781.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","13.43","13.43","13.43"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","13.47","13.47","13.47"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Warp State Statistics","Avg. Active Threads Per Warp","","7.13","7.13","7.13"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","6.95","6.95","6.95"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(1048, 1, 1)","0","8.6","1","Compute Workload Analysis","Executed Ipc Active","inst/cycle","1.56","1.56","1.56"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(1048, 1, 1)","0","8.6","1","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","1.53","1.53","1.53"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(1048, 1, 1)","0","8.6","1","Compute Workload Analysis","Issue Slots Busy","%","38.36","38.36","38.36"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(1048, 1, 1)","0","8.6","1","Compute Workload Analysis","Issued Ipc Active","inst/cycle","1.57","1.57","1.57"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(1048, 1, 1)","0","8.6","1","Compute Workload Analysis","SM Busy","%","38.36","38.36","38.36"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(1048, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","6.99","6.99","6.99"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(1048, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.73","1.73","1.73"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(1048, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","2,774,289.00","2,774,289.00","2,774,289.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(1048, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","Memory Throughput","%","71.28","71.28","71.28"
